
ZTF22aaictjl
    	        name  	RA	DECL	               OTMstart  	OTMairmass_start  	OTMexptime  	  dt
688	 ZTF22aajrfqn 	10.33	41.02	 2022-01-01T11:00:00.000 	1.01	186.01	8.0
689	 ZTF22aajrfqn 	10.33	41.02	 2022-01-01T11:30:00.000 	1.01	186.01	8.5
690	 ZTF22aajrfqn 	10.33	41.02	 2022-01-01T12:00:00.000 	1.02	187.69	9.0
691	 ZTF22aajrfqn 	10.33	41.02	 2022-01-01T12:30:00.000 	1.04	190.24	9.5
692	 ZTF22aajrfqn 	10.33	41.02	 2022-01-01T13:00:00.000 	1.07	194.56	10.0

ZTF22aafrjnw
    	         name 			                OTMstart 	 OTMairmass_start 	 OTMexptime 	   dt
700	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T06:30:00.000 	2.35	423.60	3.5
701	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T07:00:00.000 	2.05	363.54	4.0
702	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T07:30:00.000 	1.82	321.97	4.5
703	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T08:00:00.000 	1.64	290.33	5.0
704	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T08:30:00.000 	1.50	267.75	5.5
705	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T09:00:00.000 	1.38	249.16	6.0
706	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T09:30:00.000 	1.30	236.07	6.5
707	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T10:00:00.000 	1.23	225.69	7.0
708	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T10:30:00.000 	1.17	216.74	7.5
709	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T11:00:00.000 	1.13	210.02	8.0
710	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T11:30:00.000 	1.10	206.28	8.5
711	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T12:00:00.000 	1.09	204.43	9.0
712	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T12:30:00.000 	1.08	202.60	9.5
713	 ZTF22aafrjnw 	11.62	55.16	 2022-01-01T13:00:00.000 	1.08	202.60	10.0
