
ZTF22abcknjm
            name    RA   DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
478  ZTF22aazuowq  1.69 -13.36  2022-09-24T11:00:00.000              1.65      498.04  8.0
479  ZTF22aazuowq  1.69 -13.36  2022-09-24T11:30:00.000              1.81      549.84  8.5
480  ZTF22aazuowq  1.69 -13.36  2022-09-24T12:00:00.000              2.05      632.09  9.0

ZTF22aavvqyh
             name   RA  DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
486  ZTF22aavvqyh  1.7 -3.29  2022-09-24T04:30:00.000              4.44     1013.58  1.5
487  ZTF22aavvqyh  1.7 -3.29  2022-09-24T05:00:00.000              3.06      559.82  2.0
488  ZTF22aavvqyh  1.7 -3.29  2022-09-24T05:30:00.000              2.37      403.15  2.5
489  ZTF22aavvqyh  1.7 -3.29  2022-09-24T06:00:00.000              1.96      326.34  3.0
490  ZTF22aavvqyh  1.7 -3.29  2022-09-24T06:30:00.000              1.70      282.60  3.5
491  ZTF22aavvqyh  1.7 -3.29  2022-09-24T07:00:00.000              1.52      253.69  4.0
492  ZTF22aavvqyh  1.7 -3.29  2022-09-24T07:30:00.000              1.40      235.01  4.5
493  ZTF22aavvqyh  1.7 -3.29  2022-09-24T08:00:00.000              1.32      223.67  5.0
494  ZTF22aavvqyh  1.7 -3.29  2022-09-24T08:30:00.000              1.27      215.77  5.5
495  ZTF22aavvqyh  1.7 -3.29  2022-09-24T09:00:00.000              1.25      212.88  6.0
496  ZTF22aavvqyh  1.7 -3.29  2022-09-24T09:30:00.000              1.25      212.88  6.5
497  ZTF22aavvqyh  1.7 -3.29  2022-09-24T10:00:00.000              1.27      215.77  7.0
498  ZTF22aavvqyh  1.7 -3.29  2022-09-24T10:30:00.000              1.31      221.67  7.5
499  ZTF22aavvqyh  1.7 -3.29  2022-09-24T11:00:00.000              1.39      233.96  8.0
500  ZTF22aavvqyh  1.7 -3.29  2022-09-24T11:30:00.000              1.50      251.41  8.5
501  ZTF22aavvqyh  1.7 -3.29  2022-09-24T12:00:00.000              1.66      276.32  9.0

ZTF22aamnltn
             name    RA  DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
504  ZTF22aamnltn  1.74  37.7  2022-09-24T03:00:00.000              3.64      486.97  0.0
505  ZTF22aamnltn  1.74  37.7  2022-09-24T03:30:00.000              2.77      338.30  0.5
506  ZTF22aamnltn  1.74  37.7  2022-09-24T04:00:00.000              2.23      266.55  1.0
507  ZTF22aamnltn  1.74  37.7  2022-09-24T04:30:00.000              1.88      224.68  1.5
508  ZTF22aamnltn  1.74  37.7  2022-09-24T05:00:00.000              1.63      198.10  2.0
509  ZTF22aamnltn  1.74  37.7  2022-09-24T05:30:00.000              1.45      179.43  2.5
510  ZTF22aamnltn  1.74  37.7  2022-09-24T06:00:00.000              1.32      166.23  3.0
511  ZTF22aamnltn  1.74  37.7  2022-09-24T06:30:00.000              1.22      156.08  3.5
512  ZTF22aamnltn  1.74  37.7  2022-09-24T07:00:00.000              1.14      148.55  4.0
513  ZTF22aamnltn  1.74  37.7  2022-09-24T07:30:00.000              1.09      143.30  4.5
514  ZTF22aamnltn  1.74  37.7  2022-09-24T08:00:00.000              1.05      139.49  5.0
515  ZTF22aamnltn  1.74  37.7  2022-09-24T08:30:00.000              1.02      136.38  5.5
516  ZTF22aamnltn  1.74  37.7  2022-09-24T09:00:00.000              1.01      135.77  6.0
517  ZTF22aamnltn  1.74  37.7  2022-09-24T09:30:00.000              1.00      134.56  6.5
518  ZTF22aamnltn  1.74  37.7  2022-09-24T10:00:00.000              1.01      135.77  7.0
519  ZTF22aamnltn  1.74  37.7  2022-09-24T10:30:00.000              1.03      137.62  7.5
520  ZTF22aamnltn  1.74  37.7  2022-09-24T11:00:00.000              1.07      141.38  8.0
521  ZTF22aamnltn  1.74  37.7  2022-09-24T11:30:00.000              1.12      146.56  8.5
522  ZTF22aamnltn  1.74  37.7  2022-09-24T12:00:00.000              1.19      153.30  9.0

ZTF22aaxirxw
             name    RA  DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
529  ZTF22aaxirxw  1.98 -7.73  2022-09-24T05:00:00.000              4.42      865.96  2.0
530  ZTF22aaxirxw  1.98 -7.73  2022-09-24T05:30:00.000              3.08      495.81  2.5
531  ZTF22aaxirxw  1.98 -7.73  2022-09-24T06:00:00.000              2.40      365.17  3.0
532  ZTF22aaxirxw  1.98 -7.73  2022-09-24T06:30:00.000              2.00      299.61  3.5
533  ZTF22aaxirxw  1.98 -7.73  2022-09-24T07:00:00.000              1.75      262.98  4.0
534  ZTF22aaxirxw  1.98 -7.73  2022-09-24T07:30:00.000              1.57      238.21  4.5
535  ZTF22aaxirxw  1.98 -7.73  2022-09-24T08:00:00.000              1.46      222.67  5.0
536  ZTF22aaxirxw  1.98 -7.73  2022-09-24T08:30:00.000              1.38      212.88  5.5
537  ZTF22aaxirxw  1.98 -7.73  2022-09-24T09:00:00.000              1.34      207.21  6.0
538  ZTF22aaxirxw  1.98 -7.73  2022-09-24T09:30:00.000              1.32      204.43  6.5
539  ZTF22aaxirxw  1.98 -7.73  2022-09-24T10:00:00.000              1.33      206.28  7.0
540  ZTF22aaxirxw  1.98 -7.73  2022-09-24T10:30:00.000              1.37      210.97  7.5
541  ZTF22aaxirxw  1.98 -7.73  2022-09-24T11:00:00.000              1.43      218.70  8.0
542  ZTF22aaxirxw  1.98 -7.73  2022-09-24T11:30:00.000              1.54      233.96  8.5
543  ZTF22aaxirxw  1.98 -7.73  2022-09-24T12:00:00.000              1.69      254.83  9.0

ZTF22abamxcl
             name    RA  DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
550  ZTF22abamxcl  2.02 -5.87  2022-09-24T05:00:00.000              4.22     1257.79  2.0
551  ZTF22abamxcl  2.02 -5.87  2022-09-24T05:30:00.000              2.97      710.50  2.5
552  ZTF22abamxcl  2.02 -5.87  2022-09-24T06:00:00.000              2.33      516.29  3.0
553  ZTF22abamxcl  2.02 -5.87  2022-09-24T06:30:00.000              1.95      419.80  3.5
554  ZTF22abamxcl  2.02 -5.87  2022-09-24T07:00:00.000              1.70      363.54  4.0
555  ZTF22abamxcl  2.02 -5.87  2022-09-24T07:30:00.000              1.54      329.29  4.5
556  ZTF22abamxcl  2.02 -5.87  2022-09-24T08:00:00.000              1.42      303.68  5.0
557  ZTF22abamxcl  2.02 -5.87  2022-09-24T08:30:00.000              1.35      290.33  5.5
558  ZTF22abamxcl  2.02 -5.87  2022-09-24T09:00:00.000              1.31      282.60  6.0
559  ZTF22abamxcl  2.02 -5.87  2022-09-24T09:30:00.000              1.29      278.81  6.5
560  ZTF22abamxcl  2.02 -5.87  2022-09-24T10:00:00.000              1.30      280.07  7.0
561  ZTF22abamxcl  2.02 -5.87  2022-09-24T10:30:00.000              1.33      286.44  7.5
562  ZTF22abamxcl  2.02 -5.87  2022-09-24T11:00:00.000              1.39      298.27  8.0
563  ZTF22abamxcl  2.02 -5.87  2022-09-24T11:30:00.000              1.48      316.23  8.5
564  ZTF22abamxcl  2.02 -5.87  2022-09-24T12:00:00.000              1.62      345.99  9.0

ZTF22abgntys
             name    RA   DECL                 OTMstart  OTMairmass_start  OTMexptime   dt
569  ZTF22abgntys  2.73  42.02  2022-09-24T04:00:00.000              3.20      511.66  1.0
570  ZTF22abgntys  2.73  42.02  2022-09-24T04:30:00.000              2.54      381.97  1.5
571  ZTF22abgntys  2.73  42.02  2022-09-24T05:00:00.000              2.11      311.99  2.0
572  ZTF22abgntys  2.73  42.02  2022-09-24T05:30:00.000              1.81      268.96  2.5
573  ZTF22abgntys  2.73  42.02  2022-09-24T06:00:00.000              1.59      239.28  3.0
574  ZTF22abgntys  2.73  42.02  2022-09-24T06:30:00.000              1.43      218.70  3.5
575  ZTF22abgntys  2.73  42.02  2022-09-24T07:00:00.000              1.30      201.69  4.0
576  ZTF22abgntys  2.73  42.02  2022-09-24T07:30:00.000              1.21      191.10  4.5
577  ZTF22abgntys  2.73  42.02  2022-09-24T08:00:00.000              1.14      181.87  5.0
578  ZTF22abgntys  2.73  42.02  2022-09-24T08:30:00.000              1.09      176.24  5.5
579  ZTF22abgntys  2.73  42.02  2022-09-24T09:00:00.000              1.05      171.54  6.0
580  ZTF22abgntys  2.73  42.02  2022-09-24T09:30:00.000              1.03      168.49  6.5
581  ZTF22abgntys  2.73  42.02  2022-09-24T10:00:00.000              1.01      166.23  7.0
582  ZTF22abgntys  2.73  42.02  2022-09-24T10:30:00.000              1.01      166.23  7.5
583  ZTF22abgntys  2.73  42.02  2022-09-24T11:00:00.000              1.02      167.73  8.0
584  ZTF22abgntys  2.73  42.02  2022-09-24T11:30:00.000              1.04      170.01  8.5
585  ZTF22abgntys  2.73  42.02  2022-09-24T12:00:00.000              1.08      174.66  9.0
